nctid,facility,city,country
NCT04427072,Novartis Investigative Site,Pierre Benite,France
NCT06400472,Centre Leon Berard,Lyon,France
NCT06551272,hôpital Avicenne,Bobigny,France
NCT06551272,Hôpital Beaujon,Clichy,France
NCT06551272,Centre de luttre contre le cancer Eugène Marquis,Rennes,France
NCT06551272,Gustave ROUSSY,Villejuif,France
NCT01331772,Centre Leon Berard,Lyon,France
NCT01697072,Research Site,Bayonne,France
NCT01697072,Research Site,Bordeaux,France
NCT01697072,Research Site,Clermont Ferrand,France
NCT01697072,Research Site,Dijon,France
NCT01697072,Research Site,Le Mans,France
NCT01697072,Research Site,Limoges,France
NCT01697072,Research Site,Lyon,France
NCT01697072,Research Site,Lyon,France
NCT01697072,Research Site,Marseille,France
NCT01697072,Research Site,Montpellier,France
NCT01697072,Research Site,Nice,France
NCT01697072,Research Site,Périgueux,France
NCT01697072,Research Site,Saint Priest En Jarez,France
NCT01697072,Research Site,Saint Priest En Jarez,France
NCT01697072,Research Site,Strasbourg,France
NCT05203172,Hopital Claude Huriez - CHU de Lille,Lille,France
NCT05203172,Gustave Roussy,Villejuif,France
NCT00216372,Hôpital Nord,Amiens,France
NCT00216372,Clinique de l'Anjou,Angers,France
NCT00216372,Hôtel-Dieu,Angers,France
NCT00216372,CH Victor Dupouy,Argenteuil,France
NCT00216372,Hôpital Saint André,Bordeaux,France
NCT00216372,Hôpital de la Cavale Blanche,Brest,France
NCT00216372,Centre François Baclesse,Caen,France
NCT00216372,Hôpital Nord,Cebazat,France
NCT00216372,Clinique de l'Amandier,Chatenay-Malabry,France
NCT00216372,Hôpital Hôtel-Dieu,Clermont-Ferrand,France
NCT00216372,Hôpital Beaujon,Clichy,France
NCT00216372,Hôpital Pasteur,Colmar,France
NCT00216372,Centre Hospitalier de Compiègne,Compiegne,France
NCT00216372,Hôpital Henri Mondor,Creteil,France
NCT00216372,Centre Hospitalier Victor Jousselin,Dreux,France
NCT00216372,Clinique Sainte Marguerite,Hyeres,France
NCT00216372,Centre Hospitalier Départemental,La Roche Sur Yon,France
NCT00216372,Hôpital André Mignot,Le Chesnay,France
NCT00216372,Hôpital Notre-Dame du Perpétuel Secours,Levallois-Perret,France
NCT00216372,CHU Dupuytren,Limoges,France
NCT00216372,Hôpital Site de Lorient,Lorient,France
NCT00216372,Hôpital de la Croix Rousse,Lyon,France
NCT00216372,Hôpital de l'Archet 2,Nice,France
NCT00216372,Hôpital de la Source,Orléans,France
NCT00216372,Centre de Radiothérapie et Oncologie Médicale,Osny,France
NCT00216372,Hôpital du Val de Grâce,Paris,France
NCT00216372,Institue Curie,Paris,France
NCT00216372,Hôpital des Diaconesses,Paris,France
NCT00216372,Hôpital Saint Antoine,Paris,France
NCT00216372,Hôtel Dieu,Paris,France
NCT00216372,Hôpital Pitié Salpêtrière,Paris,France
NCT00216372,Hôpital Georges Pompidou,Paris,France
NCT00216372,Centre Hospitalier Lyon Sud,Pierre Benite,France
NCT00216372,Institut Jean Godinot,Reims,France
NCT00216372,Centre Eugène Marquis,Rennes,France
NCT00216372,Centre Hospitalier de Roanne,Roanne,France
NCT00216372,CAC Becquerel,Rouen,France
NCT00216372,Hôpital Charles Nicolle,Rouen,France
NCT00216372,Institut de Cancérologie de la Loire,Saint Etienne,France
NCT00216372,Clinique Armoricaine de Radiologie,Saint-Brieuc,France
NCT00216372,Clinique Guillaume de Varye,Saint-Doulchard,France
NCT00216372,Centre Hospitalier Gaston Ramon,Sens,France
NCT00216372,Hôpital Civil,Strasbourg,France
NCT00216372,Hôpital Hautepierre,Strasbourg,France
NCT00216372,C.H.R. de Metz-Thionville,Thionville,France
NCT00216372,Hôpital de Rangueil,Toulouse,France
NCT00216372,Hôpital Joseph Ducuing,Toulouse,France
NCT00216372,Institut Gustave Roussy,Villejuif,France
NCT04503772,Centre Jean PERRIN,Clermont-Ferrand,France
NCT04503772,CHU Grenoble Alpes,Grenoble,France
NCT04503772,Hospices Civils de Lyon,Lyon,France
NCT04503772,Centre Léon BÉRARD,Lyon,France
NCT04503772,Centre Hospitalier d'Annecy-Genevois,Metz-Tessy,France
NCT04503772,Institut de Cancérologie de l'Ouest,Saint-Herblain,France
NCT04503772,Institut de cancérologie de la Loire Lucien Neuwirth,Saint-Priest-En-Jarez,France
NCT04503772,Institut de cancérologie Strasbourg Europe (ICANS),Strasbourg,France
NCT00117572,Clinique Armoricaine de Radiologie,Saint Brieuc,France
NCT02541604,"Centre Léon Bérard, Institut d'Hémato-Oncologie Pédiatrique",Lyon,France
NCT02541604,"Institut Curie, Oncologie Pédiatrique",Paris,France
NCT02541604,Institut Gustave Roussy; Service Pediatrique,Villejuif,France
NCT04346472,Uhmontpellier,Montpellier,France
NCT00003772,Centre Alexis Vautrin,Vandoeuvre-Les-Nancy,France
NCT02678572,Centre Léon Bérard,Lyon,France
NCT05923372,"Centre de Référence des Mastocytoses, Service de Dermatologie, Hôpital Larrey, CHU Toulouse",Toulouse,France
NCT06715267,CHU de Brest,Brest,France
NCT05449340,CHU de Nîmes,Nîmes,France
NCT04498767,Centre Oscar Lambret,Lille,France
NCT04498767,Gustave Roussy,Villejuif,France
NCT01432067,CHU de Bordeaux - Hôpital Saint André,Bordeaux,France
NCT01432067,Institut Bergonié,Bordeaux,France
NCT01432067,CH de Dax,Dax,France
NCT01432067,CHRU Lille,Lille,France
NCT01432067,"Centre Oscar Lambret, CLCC Lille",Lille,France
NCT01432067,"CHU de Limoges, Hôpital Dupuytren",Limoges,France
NCT01432067,CH Mont de Marsan,Mont De Marsan,France
NCT01432067,CHU Bordeaux - hôpital Xavier Arnozan,Pessac,France
NCT01432067,"Institut jean Godinot, CLCC Reims",Reims,France
NCT01432067,Centre hospitalier de Senlis,Senlis,France
NCT01432067,Centre Alexis Vautrin CLCC Nancy,Vandœuvre-Les-Nancy,France
NCT01432067,CHU Nancy hôpital adulte du brabois,Vandœuvre-Les-Nancy,France
NCT05104567,Investigational Site Number : 2500004,Bordeaux,France
NCT05104567,Investigational Site Number : 2500006,Brest,France
NCT05104567,Investigational Site Number : 2500002,Paris,France
NCT05104567,Investigational Site Number : 2500005,Poitiers,France
NCT05104567,Investigational Site Number : 2500001,Villejuif,France
NCT01516567,Gustave Roussy,Villejuif,France
NCT06445140,Institut Du Cancer de Montpellier,Montpellier,France
NCT04918940,Centre Henri Becquerel,Rouen,France
NCT04142567,APHP -Cochin Hospital and Georges Pompidou European Hospital,Paris,France
NCT01055067,,Lyon,France
NCT01055067,,Villejuif,France
NCT02789267,Caen University Hospital,Caen,France
NCT05983367,CHU Nantes -hopital hotel Dieu,Nantes,France
NCT05983367,CHU Hôpital Jean Minjoz,Besançon,France
NCT05983367,Centre Georges-François Leclerc,Dijon,France
NCT05983367,Institut Paoli-Calmettes,Marseille,France
NCT05983367,Groupe Hospitalier Paris Saint Joseph - Oncologie,Paris,France
NCT05983367,Hopital Prive des Cotes d'Armor,Plérin,France
NCT05983367,Institut de Cancerologie de l'Ouest,Saint Herblain,France
NCT05983367,Institut Gustave Roussy,Villejuif,France
NCT05660967,CHU Angers - Hôpital Hôtel Dieu,Angers,France
NCT05660967,Hôpital Henri Mondor,Créteil,France
NCT05660967,Hopital Claude Huriez - CHRU Lille,Lille,France
NCT05660967,Hopital de la Conception - APHM,Marseille,France
NCT05660967,CHU de Nantes - Hotel Dieu,Nantes,France
NCT05660967,Centre Antoine Lacassagne,Nice,France
NCT05660967,Hôpital Saint-Antoine,Paris,France
NCT05660967,Hôpital Saint-Louis,Paris,France
NCT05660967,CHU de Bordeaux - Hôpital Haut-Lévêque,Pessac,France
NCT05660967,CHU Amiens - Hopital Sud,Salouël,France
NCT05660967,CHU Tours - Hôpital Bretonneau,Tours,France
NCT04103567,Institut régional du Cancer de Montpellier,Montpellier,France
NCT04103567,CHU Clermont-Ferrand,Clermont-Ferrand,France
NCT06339567,Hôpital Paris Saint Joseph,Paris,France
NCT01269567,CHU d'AMIENS,Amiens,France
NCT01269567,CH de BEAUVAIS,Beauvais,France
NCT01269567,Service de Chirurgie Digestive - Hôpital Saint-André - CHU de Bordeaux,Bordeaux,France
NCT01269567,Service de Chirurgie Générale et Digestive - Hôpital Beaujon,Clichy,France
NCT01269567,Service de Chirurgie Digestive - Hôpital A. Michallon,La Tronche,France
NCT01269567,APHP-Kremlin Bicetre,Le Kremlin-Bicetre,France
NCT01269567,Département de Chirurgie Oncologique - Centre Oscar Lambret,Lille,France
NCT01269567,CHRU Lille,Lille,France
NCT01269567,Centre Hospitalier Lyon Sud,Lyon,France
NCT01269567,Département de Chirurgie Oncologique - Institut Paoli Calmette,Marseille,France
NCT01269567,Service de Chirurgie Digestive et Viscérale - CHU Timone,Marseille,France
NCT01269567,Département de Chirurgie Oncologique - CRLC Val d'Aurelle,Montpellier,France
NCT01269567,Service de Chirurgie Digestive - CHU de Nantes - Hôtel Dieu,Nantes,France
NCT01269567,Service de Chirurgie Générale et Digestive - Hôpital Saint-Antoine,Paris,France
NCT01269567,APHP- Saint Joseph,Paris,France
NCT01269567,Service de Chirurgie Digestive - Hôpital des Diaconnesses - La Croix Saint-Simon,Paris,France
NCT01269567,CHU Poitiers,Poitiers,France
NCT01269567,Service de Chirurgie Viscérale - CHU Pontchaillou,Rennes,France
NCT01269567,Service de Chirurgie Digestive - CHU Charles Nicolle,Rouen,France
NCT01269567,CHRU de Strasbourg,Strasbourg,France
NCT01269567,Service de Chirurgie Digestive - Hôpital Purpan - Pavillon Dieulafoy,Toulouse,France
NCT01269567,Service de Chirurgie Digestive et Générale - Brabois,Vandoeuvre Les Nancy,France
NCT01362140,Research Site,Avignon,France
NCT01362140,Research Site,Bobigny,France
NCT01362140,Research Site,Caen,France
NCT01362140,Research Site,Lyon Cédex 3,France
NCT01362140,Research Site,Lyon,France
NCT01362140,Research Site,Nantes,France
NCT01362140,Research Site,Nice,France
NCT01362140,Research Site,Paris,France
NCT01362140,Research Site,Paris,France
NCT01362140,Research Site,Pontoise,France
NCT01362140,Research Site,Toulouse,France
NCT01362140,Research Site,Vandoeuvre Les Nancy,France
NCT01013740,Novartis Investigative Site,Bayonne,France
NCT01013740,Novartis Investigative Site,Marseille,France
NCT01013740,Novartis Investigative Site,Nã®Mes,France
NCT01013740,Novartis Investigative Site,Saint-Cloud,France
NCT02312167,Mutualiste Montsouris Institute,Paris,France
NCT02972840,Research Site,Argenteuil,France
NCT02972840,Research Site,Bobigny,France
NCT02972840,Research Site,Bordeaux,France
NCT02972840,Research Site,Le Mans,France
NCT02972840,Research Site,Limoges,France
NCT02972840,Research Site,Perigueux,France
NCT02972840,Research Site,Pessac,France
NCT02972840,Research Site,Rennes,France
NCT02972840,Research Site,Vienne,France
NCT01521689,Institut Paoli Calmettes,Marseille,France
NCT04631692,Service de recherche et épidémiologie cliniques,Lyon,France
NCT04631692,Espace santé APHM,Marseille,France
NCT04631692,Assistance Publique Hopitaux de Paris,Paris,France
NCT04631692,Faculté de médecine,Toulouse,France
NCT06499792,Service d'Anesthésiologie - Réanimation Chirurgicale - CHU de Strasbourg - France,Strasbourg,France
NCT03248492,Institut Sainte Catherine,Avignon,France
NCT03248492,CHU Besançon - Hôpital Jean Minjoz,Besançon,France
NCT03248492,Centre Georges François Leclerc,Dijon,France
NCT03248492,CHU Bordeaux - Hôpital Saint André,Gironde,France
NCT03248492,CH de la Rochelle - Hopital St Louis,La Rochelle,France
NCT03248492,Clinique Victor Hugo - Centre Jean Bernard,Le Mans,France
NCT03248492,Hôpital Nord - CHU Marseille,Marseille,France
NCT03248492,Institut Régional du Cancer de Montpellier,Montpellier,France
NCT03248492,Centre Catherine de Sienne,Nantes,France
NCT03248492,Hôpital Saint-Louis - Paris,Paris,France
NCT03248492,Centre Hospitalier Lyon Sud,Pierre-Bénite,France
NCT03248492,CRLCC Eugene Marquis,Rennes,France
NCT03248492,Hôpital d'Instruction des Armees Begin,Saint-Mandé,France
NCT03248492,Centre Paul Strauss,Strasbourg,France
NCT03248492,Institut Gustave Roussy,Villejuif,France
NCT03754192,CHU Paul Brousse,Villejuif,France
NCT05338892,Regeneron Research Facility,Caen,France
NCT05338892,Regeneron Research Facility,Paris,France
NCT05338892,Regeneron Research Facility,Pierre-Benite,France
NCT00268892,"Fédération d'Urologie et Néphrologie, BP69 Hôpital Pasteur",Nice,France
NCT04824092,Morphosys Research Site,Caen,France
NCT04824092,Morphosys Research Site,Bordeau,France
NCT04824092,MorphoSys Research Site,Amiens,France
NCT04824092,MorphoSys Research Site,Bordeaux,France
NCT04824092,MorphoSys Research Site,Bordeaux,France
NCT04824092,MorphoSys Research Site,La Tronche,France
NCT04824092,Morphosys Research Site,Le Chesnay,France
NCT04824092,MorphoSys Research Site,Le Mans,France
NCT04824092,MorphoSys Research Site,Lille,France
NCT04824092,MorphoSys Research Site,Limoges,France
NCT04824092,MorphoSys Research Site,Marseille,France
NCT04824092,MorphoSys Research Site,Nantes,France
NCT04824092,MorphoSys Research Site,Poitiers,France
NCT04824092,MorphoSys Research Site,Quimper,France
NCT04824092,MorphoSys Research Site,Saint-Priest-En-Jarez,France
NCT04824092,MorphoSys Research Site,Vandoeuvre-Lès-Nancy,France
NCT04824092,MorphoSys Research Site,Vannes,France
NCT03165292,Gustave Roussy,Villejuif,France
NCT00798889,Pfizer Investigational Site,Villejuif,France
NCT06030089,Hopital la Conception,Marseille,France
NCT06030089,CHU de Nice,Nice,France
NCT04814667,CHU Amiens,Amiens,France
NCT04814667,Centre Georges Francois Leclerc,Dijon,France
NCT04814667,Centre Leon Berard,Lyon,France
NCT04814667,Chi Elbeuf Louviers,Saint-Aubin-Lès-Elbeuf,France
NCT00276640,Institut Gustave Roussy,Villejuif,France
NCT02605967,Novartis Investigative Site,Nice,France
NCT02605967,Novartis Investigative Site,Villejuif,France
NCT02433067,University Hospital,Besancon,France
NCT04717440,Centre Leon Berard,Lyon,France
NCT06299540,Institut Universitaire du Cancer Toulouse Oncopole,Toulouse,France
NCT03366272,CHU Côte de Nacre - Service Hématologie Clinique,Caen,France
NCT03366272,"Hôpital Henri Mondor - Unité ""Hémopathies Lymphoïdes"" - HDJ 11è",Créteil,France
NCT03366272,CHU Dijon - Hôpital d'Enfants - Hématologie Clinique,Dijon,France
NCT03366272,CHU de Grenoble - Hôpital Albert Michallon - Hématologie Clinique,Grenoble,France
NCT03366272,CH Départemental Vendée - Onco-Hématologie,La Roche-Sur-Yon,France
NCT03366272,CHRU de Lille - Hôpital Claude Hurriez,Lille,France
NCT03366272,CHU de Montpellier - Hématologie Clinique,Montpellier,France
NCT03366272,CHU de Nantes - Hôtel Dieu - Hématologie,Nantes,France
NCT03366272,Hôpital Saint Louis - Onco-Hématologie,Paris,France
NCT03366272,Hôpital Necker - Hématologie Clinique,Paris,France
NCT03366272,CHU de Bordeaux - Hôpital Haut Lévêque - Centre François Magendie,Pessac,France
NCT03366272,CHU Lyon Sud - Hématologie,Pierre-Bénite,France
NCT03366272,Hôpital Pontchaillou - Hématologie,Rennes,France
NCT03366272,Centre Henri Becquerel - Hématologie,Rouen,France
NCT03366272,Institut de Cancèrologie Lucien Neuwirth,Saint-Priest-En-Jarez,France
NCT03366272,Hôpitaux Universitaires de Strasbourg - Hôpital de Hautepierre,Strasbourg,France
NCT03366272,IUCT Oncopole - Hématologie,Toulouse,France
NCT03366272,CHU Nancy - Hôpital de Brabois - Service d'Hématologie et Médecine Interne,Vandoeuvre-Les-Nancy,France
NCT03635567,Centre Jean Perrin ( Site 1181),Clermont Ferrand,France
NCT03635567,Institut Paoli Calmettes ( Site 1182),Marseille,France
NCT03635567,Groupe Hospitalier Broca Cochin Hotel Dieu ( Site 1183),Paris,France
NCT03635567,Centre Eugene Marquis ( Site 1187),Rennes,France
NCT03635567,Institut Curie - Centre Rene Huguenin ( Site 1185),Saint-Cloud,France
NCT01673867,Local Institution,Creteil,France
NCT01673867,Local Institution,Dijon,France
NCT01673867,Local Institution - 0119,La Roche Sur Yon,France
NCT01673867,Local Institution - 0113,Lyon,France
NCT01673867,Local Institution - 0112,Marseille,France
NCT01673867,Local Institution,Poitiers,France
NCT01673867,Local Institution - 0114,Rennes,France
NCT01673867,Local Institution,Toulouse,France
NCT04571840,Bordeaux Pellegrin University Hospital,Bordeaux,France
NCT04571840,CHU Lille,Lille,France
NCT04571840,Sorbonne Université,Paris,France
NCT01402440,Novartis Investigative Site,Creteil,France
NCT01402440,Novartis Investigative Site,Lille,France
NCT01402440,Novartis Investigative Site,Pierre-Benite Cédex,France
NCT01402440,Novartis Investigative Site,Rouen,France
NCT00455572,GSK Investigational Site,Montpellier,France
NCT00455572,GSK Investigational Site,Pierre Benite,France
NCT00455572,GSK Investigational Site,Saint Herblain,France
NCT00455572,GSK Investigational Site,Strasbourg,France
NCT03943667,CH de Bayeux,Bayeux,France
NCT03943667,CH Simone Veil,Beauvais,France
NCT03943667,CHU Jean Minjoz,Besançon,France
NCT03943667,Hôpital Duchenne,Boulogne-Sur-Mer,France
NCT03943667,CH du Cotentin,Cherbourg,France
NCT03943667,Centre Georges François Leclerc,Dijon,France
NCT03943667,Centre Léon Bérard,Lyon,France
NCT03943667,Hospices civils de Lyon,Lyon,France
NCT03943667,CHU La Timone,Marseille,France
NCT03943667,Hôpital Européen de Marseille,Marseille,France
NCT03943667,Hôpital Saint-Joseph,Marseille,France
NCT03943667,Institut Paoli Calmettes,Marseille,France
NCT03943667,Hôpital Nord Franche Comté,Montbéliard,France
NCT03943667,Centre Antoine Lacassagne,Nice,France
NCT03943667,Hôpital Saint-Louis,Paris,France
NCT03943667,Institut Mutualiste Montsouris,Paris,France
NCT03943667,Hôpital Pitié-Salpétrière,Paris,France
NCT03943667,Institut Godinot,Reims,France
NCT03943667,Centre Eugène Marquis,Rennes,France
NCT03943667,CHU Rouen,Rouen,France
NCT03943667,Institut Curie,Saint-Cloud,France
NCT03943667,Institut de Cancérologie de l'Ouest,Saint-Herblain,France
NCT03943667,Hôpital Broussais,Saint-Malo,France
NCT03943667,CHU de Saint-Etienne,Saint-Étienne,France
NCT03943667,Hôpital Trousseau,Tours,France
NCT03943667,Institut Gustave Roussy,Villejuif,France
NCT00268840,Hôpital Hôtel Dieu,Paris,France
NCT01887340,Gustave Roussy,Villejuif,France
NCT06046144,Chu de Saint Etienne,Saint Etienne,France
NCT04660344,ICO Paul Papin,Angers,France
NCT04660344,Institut Sainte Catherine,Avignon,France
NCT04660344,Hopital Saint Andre,Bordeaux,France
NCT04660344,Centre Jean Perrin,Clermont Ferrand,France
NCT04660344,Centre Léon Bérard,Lyon,France
NCT04660344,Centre D'Oncologie de Gentilly,Nancy,France
NCT04660344,Centre Antoine Lacassagne,Nice,France
